[meta] uuid,White (Caucasian),North African / Middle Eastern,Asian (includes Indian),Hispanic or Latino,Black,Other
d138c210-a05a-0134-b5c2-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
620bca50-9dbd-0134-cd3c-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
598bfc50-9dfd-0134-1c44-0a62e1402143,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
0838ace0-9d7b-0134-6358-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0baeb8a0-9e04-0134-4262-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1a90ffb0-a153-0134-045d-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
a32b07b0-9de5-0134-ac8b-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
237ba290-9ede-0134-aa7f-0a62e1402143,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
67f32730-9e9b-0134-fe89-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1e7e8990-a044-0134-bc50-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
08fa6600-a16b-0134-c65e-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
c8fc9240-9f82-0134-b0a4-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3b521af0-9f77-0134-955b-0aaafcbd6b1f,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
cc8f9780-9ea9-0134-b6b9-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
b8b27d90-9dbd-0134-ce66-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
982c5b40-9f99-0134-fa0e-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
d4e41100-9f5f-0134-d811-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
cb54e0f0-9dd5-0134-43d9-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5d2f94b0-a0eb-0134-3db0-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8c6b78d0-9d5f-0134-03cf-0a62e1402143,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
09f21890-a154-0134-a50b-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
53ae3d20-9e73-0134-87e9-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
41910420-a40a-0134-3b12-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
90a5a390-a02e-0134-d79a-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
aa814530-a154-0134-4a34-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
53c755f0-a1c6-0134-07e1-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
db040560-9f96-0134-d9d2-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8259d270-9f5f-0134-8e02-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3ddfb9d0-a056-0134-a43e-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
13d720f0-a0e6-0134-c1fb-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3f21a070-9f8f-0134-8177-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
f4faf310-9f77-0134-bb19-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
a562f880-9f9f-0134-c6bf-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
f8599f60-9fd8-0134-2b39-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
e328d710-9e14-0134-2eab-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
e1a68c10-9fac-0134-9edf-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
73757db0-a198-0134-4ed4-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
632764d0-9d5d-0134-8de0-0a62e1402143,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0b0158b0-9f90-0134-b1ad-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
29cf12c0-9f7a-0134-88fb-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9d5715a0-a05a-0134-dfc4-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
e9ffa4f0-9d82-0134-a4ba-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
7480b710-a128-0134-e02c-0aaafcbd6b1f,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3e5cdad0-a06a-0134-1279-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
6634e9e0-a335-0134-b128-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
b2c5b760-9e9a-0134-ed8f-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
d8970780-9ee0-0134-3514-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
22ca94e0-9e7b-0134-e87f-0a62e1402143,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
d7a1eca0-9e23-0134-33c5-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
86bcb370-a42c-0134-0dd3-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4037f8b0-9d4f-0134-f6e1-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
59fedda0-9fa4-0134-73ae-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
fa690ef0-9d57-0134-be94-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
34456410-a08b-0134-0d9f-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1b506b80-a06b-0134-00cb-0aaafcbd6b1f,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
680b1250-9fc3-0134-9722-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
6815f9e0-a0d1-0134-6853-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
f3d06020-a046-0134-e91d-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
365621f0-a014-0134-d60b-0a62e1402143,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
100c7700-9d4b-0134-747d-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4bfc39a0-9df6-0134-640d-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
e13e5af0-a0dc-0134-51a9-0a62e1402143,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
64a595b0-9dfd-0134-7797-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
dcdb62d0-a061-0134-0dad-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
e4130a90-9e1f-0134-d167-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
717e9830-a0fe-0134-739d-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
6933b030-9f68-0134-4389-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
a540d970-9e29-0134-228e-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
c86fc0f0-9e8e-0134-265c-0a62e1402143,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
55e633c0-9f8d-0134-166a-0a62e1402143,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
41c877a0-9df9-0134-d4a2-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5a9d1c50-9da0-0134-5ca9-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5409e050-9f0e-0134-c9cd-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
f23660a0-a420-0134-3271-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7d999900-9d79-0134-cbe5-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3ade7620-9e8f-0134-13f1-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5d546b30-9f46-0134-33df-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
dc7b69b0-a3a9-0134-1d11-0a62e1402143,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
a4b5e8d0-9fa9-0134-1b29-0a62e1402143,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
8bf050c0-a162-0134-d873-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
77623900-9f87-0134-fd0f-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ff63acc0-9d5d-0134-7310-0a62e1402143,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
baafcbf0-a249-0134-18aa-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
a930c160-9e6b-0134-11e8-0a62e1402143,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
b5e45410-9e08-0134-78fa-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
fe6b2670-9d97-0134-cdaf-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9d960580-9e04-0134-8f32-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
c57da330-a035-0134-96d0-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
98642340-a038-0134-2d44-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
48b7fe20-a1b6-0134-ca67-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
668dcf00-a060-0134-bab6-0a62e1402143,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1a4b6a10-9de6-0134-73dd-0a62e1402143,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
5732d7b0-a0e8-0134-3b34-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
57344990-9e51-0134-d1ad-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6ee48090-9d37-0134-91bd-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3133f3b0-9e8c-0134-033a-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
918c68d0-a072-0134-bbfb-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
86e71d00-9d42-0134-97fa-0a62e1402143,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
657bd8a0-a02c-0134-e0a8-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2f969f60-9f9e-0134-60c9-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2caecb50-9f5e-0134-c864-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1e129020-a1aa-0134-c848-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
192a77e0-9d53-0134-5506-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
6e84d2c0-a471-0134-01a4-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
30a59b60-9d62-0134-e1e0-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
b4659020-9dad-0134-4a0c-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
d16dc080-9f7a-0134-96f8-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
fd76d400-9f00-0134-f827-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ecd54c80-9f79-0134-a95b-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
02257d80-9fa9-0134-2021-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3481a120-a03d-0134-78bd-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
cfd7d550-a05a-0134-2f50-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
cda322f0-a041-0134-1629-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
736acda0-a042-0134-b135-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
c3dc2ee0-9e23-0134-332a-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4a39a170-a05d-0134-f713-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
f37e8b80-a03a-0134-567a-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9be40320-9e03-0134-d332-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
33adf6a0-9ea0-0134-99e0-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
83f878a0-a01c-0134-dbd4-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3524c840-9dbd-0134-ba71-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3d977a60-a138-0134-e3f5-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
82cd89a0-9e3c-0134-d225-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
eb915730-a32f-0134-3b26-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0a752d40-a03f-0134-14c0-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
d3b5c330-a05d-0134-8adf-0a62e1402143,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
35d0c6b0-9fb9-0134-3202-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
591a8e20-9ea1-0134-34e6-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
73f7e840-a297-0134-2efd-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0364df20-a055-0134-5de6-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
438493b0-a127-0134-a13a-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0094b7d0-9d48-0134-41a9-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8eb46170-9e0d-0134-e241-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
fde089b0-9d48-0134-1c2c-0a62e1402143,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0365d5e0-9fb0-0134-dcfd-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
305d5a90-9fc1-0134-a8b9-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
d89312f0-9fb0-0134-db07-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
e8f6d350-9eee-0134-4cab-0aaafcbd6b1f,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
30642d60-a144-0134-f899-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
76693e40-9eed-0134-c3ab-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
f7a790c0-9fd1-0134-3899-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
7421aba0-9dec-0134-94c0-0aaafcbd6b1f,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
79292ae0-a128-0134-3431-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
48e5d0a0-9e10-0134-3259-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
819bd160-a03a-0134-9891-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3640d3d0-9f6e-0134-5709-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1c3feb40-9ea8-0134-9367-0aaafcbd6b1f,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
df6a4b00-a13b-0134-d11e-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
bfa3d8f0-9fba-0134-9ed5-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
240ce090-9f93-0134-fa6b-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5f712680-9f6a-0134-7a6a-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
c627c610-9e0d-0134-4900-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
476501e0-9df7-0134-56bb-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
6563bdd0-a0a4-0134-e449-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
c205c910-9d60-0134-6737-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
68f2e940-a08f-0134-5164-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
477b0070-a2b1-0134-cd60-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
e8401190-9eee-0134-02f0-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
89527280-a01c-0134-8fe1-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
86eac200-9f6f-0134-585d-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
112fde30-9f53-0134-0d2e-0aaafcbd6b1f,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2da31550-a05e-0134-1342-0a62e1402143,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
70299850-9f10-0134-d780-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1c9cd650-9d65-0134-f67c-0a62e1402143,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
c99c46b0-9ea2-0134-ac11-0a62e1402143,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
4da89470-9e25-0134-937f-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2148bef0-9d5c-0134-56d2-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5ff704a0-9d37-0134-1715-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
094fd050-9e86-0134-1a60-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
901c3530-9f6c-0134-e323-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5fe7f590-9d59-0134-a2a8-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8b1e39b0-9da1-0134-e466-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4dc5ee00-a03c-0134-c7f6-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8c8ec040-9e27-0134-e883-0a62e1402143,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
375a9670-9e28-0134-1993-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
27df9200-9f8f-0134-807b-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88805e60-9e6d-0134-1b05-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
7ada65b0-9d62-0134-b383-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
f1a653a0-9db9-0134-c2b2-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8d904d20-9d69-0134-80b0-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
6d3f9fd0-9db0-0134-13e7-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
72789570-9db6-0134-2d57-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
7ad10430-9dd8-0134-4f4f-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8ec75180-9d42-0134-8606-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
fe095530-9e94-0134-f010-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
08120d60-9dc4-0134-e3d6-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
db5bab30-9db2-0134-1bf3-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
336b4e10-9e04-0134-b85e-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
df22ba20-9ea0-0134-9e68-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
9611dfc0-9d2d-0134-8ce2-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
e7229160-9e00-0134-c61c-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0d5caf70-9e20-0134-1a9d-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
48417140-9d4d-0134-2c44-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
e0725910-9dad-0134-4aa1-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2b206050-9d35-0134-48f9-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
c95412b0-9dd1-0134-7244-0a62e1402143,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
66a69d30-9d84-0134-3984-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
b7eba450-9e32-0134-d4b8-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4cfdfc00-9e04-0134-0d1b-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6ed48a20-a03f-0134-d21f-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5ba0f190-9e85-0134-2dc1-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
f527dd80-9d69-0134-d18e-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
183ab390-9e8e-0134-21dd-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9fad8b20-9e98-0134-945c-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
375610b0-9e71-0134-2e17-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4eec2230-9f8f-0134-8205-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2e94bc70-9df1-0134-b745-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
224267b0-a05c-0134-b642-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
db612dd0-9e1f-0134-1900-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
d1febf30-9f2d-0134-ee47-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
b8f32970-9d5f-0134-796a-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9f8da7d0-9d55-0134-415f-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
9a458510-9d49-0134-4b34-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3b6f6130-9eaa-0134-fa43-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
bbc3fba0-9d4c-0134-7991-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3eb22750-9f87-0134-fb6d-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2da30bf0-9e97-0134-8b8d-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
7a64ca90-9dbf-0134-c315-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10e3aba0-9d3c-0134-60f4-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
b7754590-9d57-0134-c3ad-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7bf298a0-9de9-0134-93de-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ab2d5960-9d4d-0134-00f7-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
e79e4e20-9d3e-0134-d125-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
677afc20-9d82-0134-f06d-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2de936d0-9d3a-0134-442e-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
f6893ac0-9dd3-0134-3d19-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
f8f5e000-9d47-0134-d2db-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
46d8cbd0-9f46-0134-f259-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
bffcd980-9ec5-0134-5751-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ef0ecfb0-9e1a-0134-2e91-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3edef860-9e17-0134-4fdd-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
36fbab10-9ed2-0134-228d-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2b8d4140-a053-0134-0f4f-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
35d68490-9de5-0134-a494-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
78418a20-9d77-0134-c56d-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
97ff8fc0-9e06-0134-0146-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
b11fb9c0-9ede-0134-3452-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
41eee280-9f2d-0134-1f47-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
31f06aa0-9d38-0134-94e1-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3c28e030-a03e-0134-228f-0aaafcbd6b1f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
6c3e32f0-9f81-0134-f752-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
734425c0-9ee3-0134-388c-0a62e1402143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14a46b40-9e5c-0134-c97f-0a62e1402143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6a008de0-9d40-0134-36dc-0aaafcbd6b1f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
